id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,CMA-1,CMA-2,CMA-3,CMA-4,CMA-5,TMA-1,TMA-2,TMA-3,TMA-4,TMA-5,TMA-6
554454,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554482,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554512,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,0.0,100.0,0.0,0.0,0.0,55.0,65.0,50.0,0.0,0.0,0.0
554545,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,73.0,65.0,0.0,0.0,0.0,0.0
554551,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,100.0,0.0,80.0,80.0,0.0,69.0,72.0,75.0,76.0,68.0,0.0
554608,F,Wales,Lower Than A Level,60-70%,35-55,0,120,N,Pass,100.0,100.0,100.0,100.0,100.0,87.0,89.0,93.0,82.0,93.0,76.0
554637,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554783,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554795,F,South West Region,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction,100.0,100.0,100.0,100.0,80.0,57.0,80.0,79.0,88.0,90.0,85.0
554818,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,62.0,61.0,0.0,0.0,0.0,0.0
554830,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,N,Fail,100.0,0.0,100.0,100.0,100.0,85.0,0.0,86.0,82.0,80.0,0.0
554894,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,100.0,100.0,0.0,100.0,80.0,79.0,72.0,49.0,65.0,0.0,0.0
554898,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,40.0,60.0,40.0,0.0,0.0,62.0,51.0,56.0,0.0,34.0,35.0
554920,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554930,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,100.0,0.0,0.0,80.0,80.0,47.0,52.0,0.0,39.0,43.0,0.0
554986,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554998,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,100.0,100.0,100.0,100.0,60.0,65.0,74.0,80.0,78.0,87.0,70.0
555035,F,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,50.0,68.0,0.0,0.0,0.0,0.0
555059,F,East Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Distinction,100.0,100.0,100.0,80.0,100.0,73.0,73.0,79.0,83.0,78.0,82.0
555086,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,100.0,80.0,100.0,80.0,60.0,67.0,67.0,56.0,62.0,60.0,67.0
555102,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,100.0,80.0,100.0,100.0,100.0,70.0,68.0,75.0,68.0,76.0,75.0
555157,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,100.0,100.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0
555212,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555263,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,80.0,80.0,80.0,100.0,100.0,75.0,61.0,53.0,61.0,60.0,65.0
555309,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,100.0,80.0,100.0,0.0,80.0,86.0,82.0,93.0,72.0,0.0,76.0
555338,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555407,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Fail,100.0,100.0,80.0,60.0,0.0,68.0,0.0,49.0,0.0,30.0,0.0
555414,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,100.0,100.0,100.0,60.0,100.0,73.0,76.0,71.0,75.0,77.0,63.0
555552,F,London Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555627,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0
555667,F,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Distinction,100.0,100.0,100.0,100.0,100.0,83.0,77.0,73.0,81.0,77.0,73.0
555670,F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,100.0,100.0,80.0,100.0,100.0,78.0,81.0,80.0,78.0,75.0,0.0
555672,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,100.0,80.0,100.0,80.0,100.0,75.0,77.0,79.0,80.0,79.0,75.0
555673,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,100.0,100.0,80.0,100.0,100.0,65.0,70.0,76.0,80.0,84.0,0.0
555674,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,100.0,100.0,100.0,100.0,100.0,83.0,79.0,84.0,89.0,80.0,86.0
555675,F,Yorkshire Region,HE Qualification,30-40%,0-35,0,120,N,Distinction,100.0,100.0,80.0,80.0,60.0,81.0,80.0,83.0,74.0,81.0,82.0
555695,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,100.0,80.0,80.0,60.0,100.0,87.0,61.0,73.0,67.0,60.0,70.0
555707,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555747,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,100.0,100.0,100.0,100.0,80.0,78.0,84.0,85.0,85.0,84.0,0.0
555837,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,40.0,100.0,60.0,0.0,0.0,34.0,15.0,11.0,40.0,0.0,0.0
555838,F,Wales,HE Qualification,60-70%,0-35,0,120,N,Pass,100.0,100.0,80.0,80.0,80.0,90.0,90.0,90.0,85.0,89.0,85.0
555880,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,Fail,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
555902,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0
555909,F,London Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,100.0,0.0,0.0,0.0,0.0,75.0,60.0,0.0,0.0,0.0,0.0
555930,F,Ireland,Lower Than A Level,30-40%,35-55,0,75,N,Fail,80.0,0.0,0.0,0.0,0.0,64.0,75.0,0.0,0.0,0.0,0.0
555935,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,100.0,0.0,80.0,0.0,0.0,62.0,71.0,30.0,63.0,0.0,0.0
555946,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,100.0,100.0,100.0,80.0,0.0,58.0,67.0,66.0,65.0,0.0,0.0
555995,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556077,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556138,F,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,60.0,80.0,0.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0,0.0
556224,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556284,M,South Region,HE Qualification,90-100%,0-35,0,120,N,Pass,100.0,100.0,0.0,0.0,100.0,85.0,87.0,95.0,0.0,0.0,0.0
556292,F,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction,100.0,80.0,100.0,100.0,100.0,83.0,77.0,75.0,87.0,90.0,80.0
556301,F,South East Region,HE Qualification,70-80%,35-55,0,120,N,Pass,100.0,100.0,100.0,100.0,80.0,79.0,90.0,95.0,80.0,93.0,89.0
556318,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
556349,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,100.0,100.0,100.0,80.0,60.0,67.0,50.0,65.0,45.0,36.0,64.0
556481,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556502,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass,100.0,80.0,60.0,100.0,100.0,87.0,69.0,73.0,88.0,87.0,86.0
556553,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,100.0,100.0,60.0,100.0,60.0,72.0,73.0,75.0,79.0,79.0,82.0
556568,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,56.0,75.0,0.0,0.0,0.0,0.0
556585,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556605,F,London Region,HE Qualification,50-60%,35-55,0,60,N,Pass,100.0,100.0,0.0,100.0,100.0,63.0,70.0,88.0,55.0,70.0,0.0
556648,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,0.0,100.0,0.0,100.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0
556692,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,100.0,80.0,100.0,60.0,0.0,78.0,82.0,73.0,67.0,0.0,0.0
556840,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0
556860,F,South Region,A Level or Equivalent,?,0-35,0,60,N,Fail,100.0,100.0,100.0,80.0,100.0,53.0,68.0,54.0,65.0,65.0,78.0
556863,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,80.0,100.0,0.0,0.0,0.0,90.0,69.0,77.0,0.0,0.0,0.0
556865,F,South Region,A Level or Equivalent,?,0-35,0,60,N,Pass,100.0,80.0,80.0,80.0,100.0,62.0,65.0,60.0,66.0,65.0,0.0
556871,F,South Region,A Level or Equivalent,?,0-35,0,60,N,Distinction,80.0,100.0,80.0,80.0,100.0,78.0,85.0,80.0,88.0,87.0,90.0
556876,F,South Region,A Level or Equivalent,?,35-55,0,60,N,Distinction,100.0,80.0,60.0,100.0,40.0,73.0,68.0,87.0,82.0,80.0,83.0
556877,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0
556878,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,100.0,80.0,100.0,80.0,100.0,73.0,58.0,65.0,55.0,60.0,75.0
556882,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0
556883,F,South Region,A Level or Equivalent,?,35-55,0,60,N,Pass,100.0,100.0,60.0,100.0,60.0,72.0,58.0,45.0,58.0,63.0,72.0
556887,F,South Region,A Level or Equivalent,?,35-55,0,60,N,Pass,80.0,80.0,80.0,80.0,80.0,58.0,60.0,50.0,56.0,60.0,65.0
556892,F,South Region,A Level or Equivalent,?,0-35,0,60,N,Pass,80.0,80.0,100.0,100.0,100.0,75.0,85.0,88.0,88.0,90.0,90.0
556898,F,South Region,Lower Than A Level,?,35-55,0,60,N,Pass,100.0,100.0,60.0,80.0,80.0,58.0,65.0,58.0,65.0,75.0,0.0
556929,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556959,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,83.0,72.0,36.0,92.0,67.0,0.0
556986,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0
556987,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,80.0,80.0,60.0,0.0,60.0,44.0,54.0,47.0,49.0,0.0,53.0
556988,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556990,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,100.0,80.0,100.0,100.0,100.0,93.0,57.0,80.0,91.0,92.0,89.0
556992,F,South West Region,HE Qualification,70-80%,0-35,0,60,N,Pass,60.0,80.0,80.0,60.0,60.0,67.0,63.0,63.0,59.0,56.0,57.0
556997,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,100.0,80.0,100.0,100.0,100.0,85.0,81.0,92.0,0.0,67.0,79.0
556999,F,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,82.0,74.0,80.0,77.0,80.0,78.0
557006,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,80.0,80.0,100.0,100.0,60.0,65.0,52.0,43.0,50.0,47.0,55.0
557024,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,80.0,80.0,100.0,60.0,100.0,59.0,58.0,76.0,69.0,67.0,71.0
557032,F,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Distinction,100.0,100.0,80.0,100.0,100.0,77.0,70.0,78.0,78.0,80.0,81.0
557057,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,80.0,100.0,100.0,100.0,100.0,81.0,83.0,81.0,89.0,80.0,85.0
557060,F,South West Region,HE Qualification,20-30%,35-55,0,60,N,Pass,0.0,100.0,100.0,80.0,100.0,73.0,62.0,68.0,78.0,70.0,0.0
557145,F,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,100.0,100.0,60.0,100.0,100.0,91.0,55.0,43.0,84.0,37.0,91.0
557155,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557170,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557220,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,100.0,80.0,100.0,100.0,100.0,80.0,71.0,74.0,81.0,85.0,0.0
557285,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,100.0,100.0,100.0,100.0,80.0,58.0,75.0,61.0,56.0,74.0,67.0
557308,F,North Region,A Level or Equivalent,10-20,0-35,0,75,N,Fail,100.0,80.0,60.0,40.0,40.0,68.0,78.0,80.0,0.0,48.0,45.0
557325,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,80.0,100.0,0.0,60.0,0.0,87.0,80.0,73.0,76.0,69.0,65.0
557338,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557351,F,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,100.0,100.0,0.0,0.0,0.0,65.0,62.0,0.0,0.0,0.0,0.0
557451,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,100.0,100.0,100.0,100.0,100.0,85.0,90.0,70.0,0.0,79.0,85.0
557528,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,100.0,100.0,100.0,80.0,100.0,93.0,86.0,80.0,80.0,78.0,78.0
557594,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,100.0,100.0,80.0,80.0,80.0,60.0,69.0,65.0,73.0,64.0,70.0
557622,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,100.0,100.0,100.0,100.0,100.0,80.0,82.0,85.0,90.0,95.0,90.0
557709,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,100.0,80.0,0.0,0.0,0.0,65.0,60.0,40.0,0.0,0.0,0.0
557729,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557758,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,100.0,60.0,80.0,80.0,80.0,82.0,83.0,86.0,82.0,85.0,85.0
557775,F,South East Region,HE Qualification,10-20,0-35,0,60,N,Pass,100.0,80.0,100.0,100.0,100.0,80.0,78.0,75.0,67.0,0.0,75.0
557803,M,North Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557827,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail,100.0,100.0,100.0,60.0,0.0,67.0,57.0,40.0,19.0,0.0,0.0
557865,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557935,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,100.0,0.0,0.0,0.0,0.0,82.0,68.0,0.0,0.0,0.0,0.0
557938,F,London Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557968,F,Wales,A Level or Equivalent,40-50%,0-35,0,70,N,Distinction,100.0,100.0,100.0,100.0,100.0,87.0,87.0,87.0,95.0,75.0,65.0
557979,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,80.0,60.0,0.0,80.0,0.0,79.0,68.0,70.0,59.0,49.0,61.0
557997,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558024,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,80.0,80.0,60.0,60.0,60.0,65.0,74.0,65.0,61.0,70.0,75.0
558040,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,100.0,80.0,80.0,100.0,60.0,82.0,87.0,81.0,85.0,80.0,85.0
558042,F,Yorkshire Region,HE Qualification,40-50%,35-55,0,120,N,Distinction,100.0,80.0,60.0,100.0,80.0,81.0,85.0,76.0,79.0,82.0,81.0
558066,F,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Distinction,100.0,80.0,100.0,80.0,100.0,90.0,84.0,87.0,72.0,80.0,90.0
558068,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,100.0,100.0,100.0,80.0,80.0,75.0,61.0,87.0,75.0,71.0,87.0
558075,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,100.0,100.0,80.0,100.0,100.0,73.0,79.0,83.0,77.0,65.0,73.0
558092,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Fail,60.0,80.0,60.0,40.0,0.0,55.0,44.0,40.0,34.0,32.0,0.0
558099,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,100.0,100.0,100.0,100.0,80.0,73.0,80.0,79.0,85.0,81.0,83.0
558113,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,80.0,100.0,0.0,100.0,80.0,73.0,73.0,73.0,50.0,65.0,0.0
558114,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,100.0,0.0,0.0,0.0,0.0,55.0,67.0,71.0,0.0,0.0,0.0
558146,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558163,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0
558168,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,100.0,80.0,80.0,100.0,100.0,67.0,64.0,64.0,68.0,67.0,73.0
558212,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558231,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558247,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,100.0,80.0,100.0,80.0,0.0,53.0,58.0,61.0,54.0,0.0,0.0
558250,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,100.0,100.0,80.0,100.0,100.0,69.0,61.0,59.0,65.0,76.0,79.0
558324,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,80.0,75.0,0.0,0.0,0.0,0.0
558326,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558373,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,80.0,80.0,100.0,100.0,100.0,75.0,90.0,74.0,91.0,67.0,95.0
558395,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558435,F,Wales,HE Qualification,40-50%,0-35,0,60,N,Distinction,100.0,100.0,80.0,100.0,100.0,62.0,73.0,80.0,90.0,87.0,90.0
558602,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
558622,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,100.0,100.0,40.0,60.0,80.0,71.0,65.0,75.0,61.0,0.0,66.0
558654,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0
558662,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,100.0,100.0,80.0,0.0,0.0,69.0,61.0,0.0,0.0,0.0,0.0
558689,F,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,100.0,80.0,100.0,100.0,80.0,88.0,75.0,75.0,73.0,0.0,35.0
558701,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,70.0,86.0,0.0,0.0,0.0,0.0
558703,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0.0,0.0,0.0,80.0,0.0,70.0,60.0,35.0,53.0,55.0,75.0
558747,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,100.0,40.0,100.0,60.0,60.0,61.0,62.0,68.0,61.0,65.0,63.0
558769,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail,100.0,80.0,100.0,100.0,100.0,73.0,71.0,75.0,75.0,73.0,69.0
558809,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,100.0,0.0,0.0,0.0,0.0,87.0,80.0,0.0,0.0,0.0,0.0
558820,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,80.0,100.0,80.0,80.0,100.0,63.0,48.0,0.0,68.0,64.0,80.0
558903,F,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Fail,0.0,0.0,0.0,60.0,60.0,0.0,73.0,67.0,80.0,74.0,61.0
558955,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,100.0,100.0,80.0,100.0,60.0,0.0,62.0,63.0,62.0,63.0,56.0
558965,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,100.0,100.0,100.0,100.0,60.0,55.0,77.0,65.0,66.0,80.0,60.0
558974,F,West Midlands Region,No Formal quals,0-10%,0-35,0,135,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559011,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,80.0,0.0,0.0,0.0,0.0,50.0,70.0,0.0,0.0,0.0,0.0
559031,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass,80.0,100.0,0.0,80.0,100.0,67.0,79.0,79.0,65.0,60.0,79.0
559173,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
559180,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,80.0,100.0,100.0,80.0,100.0,82.0,89.0,82.0,88.0,89.0,78.0
559227,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559253,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,78.0,76.0,76.0,70.0,68.0,0.0
559291,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559350,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,60.0,80.0,100.0,60.0,60.0,65.0,66.0,71.0,10.0,73.0,43.0
559389,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,80.0,60.0,100.0,60.0,80.0,65.0,80.0,84.0,87.0,85.0,70.0
559425,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,82.0,78.0,0.0,0.0,0.0,0.0
559452,M,South Region,HE Qualification,80-90%,0-35,0,120,N,Distinction,100.0,100.0,100.0,100.0,100.0,89.0,90.0,87.0,85.0,83.0,0.0
559458,F,South Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,100.0,100.0,80.0,100.0,80.0,75.0,63.0,87.0,85.0,80.0,83.0
